long,lat,price_per_sqft
-121.97,47.7334,183.038869257951
-122.193,47.4097,195.867768595041
-121.742,47.5378,256.378205128205
-122.296,47.7537,267.699115044248
-122.186,47.4079,159.459459459459
-122.218,47.7283,265.80310880829
-122.161,47.6874,239.164086687307
-122.161,47.6874,236.842105263158
-122.396,47.6865,284.469387755102
-122.249,47.5065,274.166666666667
-122.17,47.3257,144.067372881356
-122.31,47.7317,343.867924528302
-122.384,47.648,273.648648648649
-122.199,47.6855,625
-122.229,47.7438,191.195219123506
-122.369,47.6362,442.687747035573
-122.336,47.438,274.285714285714
-122.09,47.3653,166.666666666667
-121.964,47.635,300.884955752212
-122.372,47.5102,239.43661971831
-122.194,47.5904,287.443438914027
-122.302,47.5492,277.606837606838
-122.28,47.4739,100
-122.247,47.7438,225.988700564972
-122.384,47.5305,598.598130841121
-122.272,47.7657,295.336787564767
-122.369,47.6308,685.567010309278
-122.138,47.4431,229.506944444444
-122.023,47.3777,186.781609195402
-122.023,47.3777,192.528735632184
-122.282,47.4468,142.081447963801
-122.312,47.6887,285.388127853881
-122.146,47.659,312.355212355212
-122.124,47.4688,191.756272401434
-122.28,47.4364,126.146788990826
-122.159,47.4475,138.759689922481
-122.304,47.4944,105.664893617021
-122.092,47.4801,378.461538461538
-122.359,47.4662,291.666666666667
-122.376,47.5714,275.442477876106
-122.324,47.6355,354.838709677419
-122.183,47.4559,136.690647482014
-122.349,47.3148,142.857142857143
-122.128,47.7043,256.818181818182
-122.218,47.3896,121.681415929204
-122.298,47.6138,286.627906976744
-122.279,47.4971,137.383177570093
-122.167,47.349,167
-122.116,47.5959,216.071428571429
-122.16,47.3343,251.724137931034
-122.125,47.474,212.962962962963
-122.374,47.7608,368.634686346863
-122.366,47.6876,309.210526315789
-122.037,47.5951,219.413919413919
-122.09,47.3815,146.551724137931
-122.166,47.3926,163.888888888889
-122.183,47.3423,132.530120481928
-122.327,47.6754,400.611620795107
-122.227,47.495,210.280373831776
-122.325,47.3648,265.30612244898
-122.355,47.7151,215.625
-122.354,47.715,287.878787878788
-122.126,47.6111,229.26267281106
-122.03,47.4257,174.128686327078
-122.107,47.7042,223.932926829268
-122.368,47.7048,317.241379310345
-121.822,47.5245,261.111111111111
-122.21,47.7726,232.142857142857
-122.243,47.739,252.97619047619
-122.343,47.3197,128.451882845188
-122.293,47.5785,276.086956521739
-122.206,47.3087,166.417910447761
-122.146,47.3815,163.461538461538
-122.039,47.3576,115.853658536585
-122.383,47.3131,140.30612244898
-122,47.5478,304.054054054054
-122.127,47.5469,293.413173652695
-122.3,47.6713,357.142857142857
-122.365,47.7168,207.196029776675
-122.226,47.5722,298.013245033113
-122.205,47.4585,182.389937106918
-122.186,47.6826,357.388316151203
-122.192,47.5882,258.278145695364
-122.124,47.6517,250
-122.285,47.3547,178.440366972477
-122.329,47.5112,127.737226277372
-122.074,47.3333,173.722627737226
-122.282,47.6316,450.643776824034
-122.328,47.324,124.782608695652
-122.398,47.6711,456.451612903226
-122.321,47.7425,265.428571428571
-122.402,47.5787,330.275229357798
-122.054,47.3714,198.136645962733
-122.337,47.7688,210.191082802548
-122.372,47.2933,105.921052631579
-122.372,47.2933,171.052631578947
-122.374,47.6445,262.096774193548
-122.172,47.5857,313.609467455621
-122.391,47.6939,283.505154639175
-122.216,47.72,272.5
-122.399,47.5476,651.485148514852
-122.322,47.697,295.945945945946
-122.329,47.6629,354.418604651163
-122.315,47.7525,128.301886792453
-122.41,47.648,350.597609561753
-122.356,47.6405,376.543209876543
-122.286,47.7364,566.860465116279
-122.284,47.7489,332.608695652174
-122.223,47.4872,182.275132275132
-122.344,47.5346,262.237762237762
-122.389,47.6778,745.945945945946
-122.052,47.5336,159.744408945687
-122.147,47.3531,156.769596199525
-122.279,47.7518,368.539325842697
-122.193,47.718,335.820895522388
-122.245,47.5114,367.03056768559
-122.201,47.5253,245.126353790614
-122.341,47.4829,142.857142857143
-122.089,47.5678,239.715189873418
-121.996,47.5524,286.857923497268
-121.922,47.3596,144.033898305085
-122.147,47.572,385.384615384615
-122.186,47.5309,296.478873239437
-122.367,47.7256,258.130081300813
-122.322,47.5272,190.298507462687
-122.36,47.4544,274.477124183007
-121.989,47.2069,122.641509433962
-122.178,47.32,167.561121049493
-122.162,47.5735,319.646341463415
-122.289,47.6693,341.666666666667
-122.115,47.5845,324.427480916031
-122.372,47.2899,149.090909090909
-122.288,47.7139,542.857142857143
-122.11,47.6866,237.026239067055
-122.192,47.5817,315.286624203822
-122.365,47.6767,276.595744680851
-122.36,47.3083,137.185929648241
-121.969,47.73,194.146341463415
-122.318,47.4822,215.05376344086
-122.195,47.6095,682.113821138211
-122.06,47.6269,268.449197860963
-122.372,47.3082,144.549763033175
-122.047,47.52,181.946202531646
-122.314,47.7077,277.678571428571
-122.068,47.6163,600
-122.179,47.539,314.634146341463
-122.359,47.4459,315.126050420168
-121.992,47.2088,236.486486486486
-122.053,47.3483,140.112994350282
-122.337,47.5119,195.78488372093
-122.088,47.7751,247.292418772563
-121.99,47.5527,276.824034334764
-122.027,47.3865,168.072289156627
-122.285,47.5594,276.878612716763
-122.322,47.7574,247.872340425532
-122.027,47.3804,165.068493150685
-122.19,47.5044,234.883720930233
-122.126,47.4403,135.169491525424
-122.145,47.4779,214.765100671141
-122.332,47.6685,375.358166189112
-122.156,47.5648,421.940928270042
-122.128,47.5613,288.2096069869
-122.313,47.6117,305.027932960894
-122.31,47.5569,164.835164835165
-122.109,47.6288,284.090909090909
-122.126,47.3762,156.995884773663
-122.233,47.5479,376.425855513308
-121.999,47.3527,116.412552301255
-122.35,47.7006,226.666666666667
-122.384,47.3086,121.513944223108
-122.36,47.4871,314.049586776859
-122.331,47.4263,89.8617511520737
-122.299,47.6968,287.755102040816
-122.231,47.701,236.622807017544
-122.246,47.5002,189.860759493671
-122.142,47.3536,156.756756756757
-122.321,47.7482,333.766233766234
-122.286,47.7085,244.575471698113
-122.038,47.6198,214.705882352941
-121.749,47.4817,220.149253731343
-122.29,47.7136,236.936936936937
-122.264,47.486,221.304347826087
-122.288,47.6645,586.734693877551
-122.165,47.7018,274.881656804734
-122.13,47.6993,310.568181818182
-122.252,47.2777,109.89010989011
-122.295,47.5925,445.121951219512
-122.219,47.2899,160
-122.281,47.565,255.358974358974
-122.192,47.3255,110.294117647059
-122.153,47.4597,207.299270072993
-122.281,47.5437,375.280898876404
-122.322,47.4942,215.596330275229
-121.78,47.497,252.136752136752
-122.231,47.746,234.615384615385
-122.389,47.5132,226.75
-122.348,47.6424,346.590909090909
-122.223,47.4908,124.113475177305
-122.223,47.4908,237.58865248227
-122.346,47.4594,141.025641025641
-122.366,47.6769,408.163265306122
-122.408,47.5701,269.911504424779
-122.176,47.5602,273.061674008811
-122.33,47.329,149.602649006623
-122.403,47.649,546.875
-122.2,47.4208,113.157894736842
-122.144,47.6616,310.852713178295
-122.149,47.384,141.025641025641
-122.17,47.5872,347.974683544304
-122.219,47.3231,158.943089430894
-122.199,47.4367,212.578616352201
-122.086,47.5928,457.142857142857
-122.218,47.7193,271.186440677966
-122.29,47.7717,207.027027027027
-122.168,47.4189,179.72027972028
-122.188,47.3341,152.96803652968
-122.267,47.4513,182.683982683983
-122.175,47.6616,280
-122.098,47.4238,187.845303867403
-122.297,47.745,264.462809917355
-122.087,47.655,285.407725321888
-121.978,47.6006,264.43661971831
-122.282,47.4429,132.780082987552
-122.28,47.7606,159.340659340659
-122.318,47.3702,170.068027210884
-122.173,47.5374,384.545454545455
-122.138,47.6614,293.171707317073
-122.295,47.5915,284.596774193548
-121.895,47.6087,230.746606334842
-122.343,47.7053,268.65671641791
-122.215,47.5387,418.604651162791
-122.029,47.3659,146.422594142259
-122.151,47.4398,175.555555555556
-122.281,47.387,136.75
-122.399,47.6435,374.331550802139
-122.172,47.6679,294.93670886076
-122.148,47.7552,203.409090909091
-121.905,47.5667,326.612903225806
-122.347,47.6969,336.875
-122.319,47.42,126.829268292683
-122.315,47.3862,161.666666666667
-122.276,47.7519,416.666666666667
-122.275,47.6792,365.727699530516
-121.915,47.6832,176.056338028169
-122.321,47.498,118.506493506494
-122.386,47.7006,464.102564102564
-122.083,47.7128,276.39751552795
-122.298,47.5985,297.241379310345
-122.267,47.4122,252.083333333333
-122.328,47.4292,155.430711610487
-122.376,47.6781,314.787878787879
-122.147,47.5572,315.340909090909
-122.32,47.3794,243.119266055046
-122.366,47.6805,259.5
-122.318,47.406,142.391304347826
-122.233,47.5472,376.582278481013
-122.037,47.35,194.078947368421
-122.138,47.7701,291.469194312796
-122.406,47.5718,322.58064516129
-122,47.5662,218.631178707224
-122.35,47.6965,287.407407407407
-122.2,47.6923,262.412587412587
-122.066,47.5406,228.354978354978
-122.055,47.4088,194.208494208494
-122.299,47.628,300
-122.367,47.5359,406.25
-122.32,47.7192,254.430379746835
-122.35,47.7024,237.179487179487
-122.343,47.4596,188.542857142857
-122.317,47.5,225
-122.308,47.7168,296.01226993865
-122.292,47.433,205.555555555556
-122.379,47.306,98.1308411214953
-122.109,47.4362,164.516129032258
-122.121,47.3913,148.221343873518
-122.364,47.5102,221.804511278195
-122.327,47.6731,337.037037037037
-121.902,47.5651,270.114942528736
-122.386,47.5092,272.946859903382
-122.326,47.4666,127.322097378277
-122.111,47.7726,248.636363636364
-122.358,47.5033,154.320987654321
-122.366,47.6312,579.345088161209
-122.331,47.4091,146.835443037975
-122.219,47.3762,119.86301369863
-122.397,47.5631,248.559322033898
-122.482,47.447,205.357142857143
-122.33,47.5245,136.184210526316
-122.131,47.3392,105.960264900662
-122.102,47.7341,194.642857142857
-122.199,47.7016,386.363636363636
-122.396,47.6437,390.374331550802
-122.373,47.7147,304.878048780488
-122.306,47.3798,246.875
-121.986,47.3895,162.790697674419
-122.108,47.6392,247.508305647841
-122.21,47.6055,303.482587064677
-122.316,47.3822,90.4522613065327
-122.316,47.3822,155.753768844221
-122.288,47.5569,418.12865497076
-122.337,47.6649,328.042328042328
-122.305,47.383,165.829145728643
-122.309,47.7111,328.125
-122.052,47.5209,159.947643979058
-122.221,47.2647,133.031674208145
-122.183,47.7351,229.207920792079
-122.17,47.4087,181.299435028249
-122.15,47.5002,180.463414634146
-122.19,47.3535,180.511182108626
-122.315,47.5655,167.471590909091
-122.311,47.7681,220.994475138122
-122.149,47.6647,213.023255813953
-121.957,47.7243,174.749498997996
-122.257,47.5181,240.31007751938
-122.185,47.3801,132.490013315579
-122.169,47.697,301.932367149758
-122.122,47.5465,249.382716049383
-122.375,47.5378,453.125
-122.298,47.3478,131.578947368421
-122.349,47.7725,296.551724137931
-122.388,47.5371,290.441176470588
-122.247,47.5858,347.826086956522
-122.356,47.539,130.208333333333
-122.393,47.5144,440.944881889764
-122.337,47.7471,239.9375
-122.139,47.35,149.321266968326
-122.14,47.7531,248.605577689243
-122.39,47.5672,167.982456140351
-121.957,47.1593,156.136363636364
-122.178,47.5153,176.582278481013
-122.27,47.5558,199.275362318841
-122.166,47.692,207.078313253012
-122.358,47.3065,147.058823529412
-122.381,47.5051,231.023102310231
-122.234,47.7078,283.057851239669
-122.048,47.74,176.459854014599
-122.278,47.5336,140.740740740741
-122.278,47.5336,222.222222222222
-122.316,47.6743,367.34693877551
-122.149,47.3563,110.236220472441
-122.202,47.4552,163.690476190476
-122.178,47.4923,174.528301886792
-122.347,47.7407,218.269230769231
-122.175,47.4586,180.346820809249
-122.258,47.5159,184.397163120567
-122.354,47.6375,581.751824817518
-121.966,47.7158,225.352112676056
-122.061,47.6728,184.451219512195
-122.175,47.403,159.3961352657
-121.9,47.63,187.5
-122.3,47.2725,149.659863945578
-122.389,47.5904,297.530864197531
-122.299,47.7218,262.237762237762
-122.358,47.4977,220.454545454545
-122.238,47.4953,144.479768786127
-122.358,47.7577,170.305676855895
-122.219,47.552,417.159763313609
-122.12,47.626,183.229813664596
-122.356,47.4629,137.089201877934
-122.144,47.2984,240.952380952381
-122.146,47.6599,327.617328519856
-122.238,47.6155,561.881188118812
-122.332,47.523,127.8
-122.29,47.5677,167.721518987342
-122.286,47.4363,209.734513274336
-122.281,47.4702,156.666666666667
-122.391,47.6464,331.838565022422
-122.34,47.7035,231.612903225806
-122.023,47.3533,150.201793721973
-122.305,47.7159,329.050632911392
-122.1,47.3848,113.452914798206
-121.997,47.5498,328.070175438596
-122.288,47.6914,361.111111111111
-122.176,47.6001,278.925619834711
-122.175,47.4551,244.954128440367
-122.184,47.3799,136.853849014504
-122.347,47.6888,370.367283950617
-122.229,47.7268,364.36170212766
-122.369,47.3215,129.896907216495
-122.188,47.2894,155.471698113208
-122.409,47.651,301.324503311258
-122.083,47.7482,224.572192513369
-122.368,47.3056,181.818181818182
-122.109,47.7103,264.009900990099
-121.966,47.7267,186.915887850467
-122.333,47.4136,102.439024390244
-122.333,47.4136,231.707317073171
-122.017,47.3655,170.287081339713
-122.25,47.7728,166.666666666667
-122.166,47.5916,269.961977186312
-122.053,47.5952,202.34375
-122.368,47.6969,312.5
-122.332,47.4238,183.168316831683
-122.161,47.6801,264.473684210526
-122.065,47.3694,269.585253456221
-122.379,47.6728,252.525252525253
-122.29,47.6325,560.260586319218
-122.271,47.7561,324.95164410058
-122.3,47.6205,500
-122.305,47.6241,268.774703557312
-121.78,47.4492,204.14201183432
-122.019,47.3658,165.116279069767
-122.133,47.6133,330.508474576271
-122.398,47.3201,91.4285714285714
-122.383,47.5457,345
-122.321,47.754,217.610062893082
-122.415,47.65,391.457286432161
-122.258,47.7728,221.854304635762
-122.282,47.616,635.73883161512
-122.04,47.6455,280.698245614035
-122.198,47.7409,381.625441696113
-122.377,47.6711,334.234234234234
-122.168,47.6856,326.315789473684
-122.369,47.5045,149.781659388646
-122.144,47.4772,262.376237623762
-122.011,47.63,214.132762312634
-122.372,47.7611,242.647058823529
-121.97,47.5805,218.427518427518
-122.166,47.3801,187.116564417178
-122.13,47.6655,239.411764705882
-122.104,47.626,296.135265700483
-122.354,47.4418,351.931330472103
-122.332,47.6873,314.634146341463
-122.165,47.5703,247.863247863248
-122.068,47.6645,262.931034482759
-122.397,47.3076,118.421052631579
-122.36,47.5483,416.666666666667
-122.263,47.7424,254.545454545455
-122.013,47.2704,185.044247787611
-122.196,47.4328,151.515151515152
-122.026,47.7614,241.796875
-122.144,47.5116,134.408602150538
-122.059,47.3714,179.53667953668
-122.081,47.4442,184
-122.054,47.3617,170.925925925926
-122.197,47.6965,388.235294117647
-122.122,47.4665,195.918367346939
-122.208,47.6272,574.534161490683
-122.122,47.5814,221.179624664879
-122.322,47.7376,269.421487603306
-122.297,47.3352,157.692307692308
-122.377,47.2959,176.470588235294
-122.084,47.6658,335.348587570621
-122.141,47.7571,213.592233009709
-122.079,47.588,243.042071197411
-122.2,47.4727,280.952380952381
-122.332,47.6923,325
-122.128,47.6112,413.793103448276
-121.998,47.5416,260.497076023392
-122.038,47.5965,256.679389312977
-122.347,47.6835,321.808510638298
-122.226,47.6291,368.421052631579
-122.03,47.6269,242.489270386266
-122.087,47.5634,308.510638297872
-122.352,47.6604,410.25641025641
-122.226,47.3846,183.876811594203
-122.356,47.4488,263.141447368421
-122.196,47.5807,440.740740740741
-122.212,47.567,267.295597484277
-121.965,47.7344,204.469273743017
-122.39,47.5374,360.020140986908
-122.371,47.2944,125
-122.372,47.7234,209.150326797386
-122.354,47.6762,412.182741116751
-122.053,47.3422,172.757352941176
-122.305,47.6756,242.250922509225
-122.342,47.7081,277.173913043478
-122.116,47.565,269
-122.195,47.412,135.416666666667
-122.235,47.738,203.958177744586
-122.294,47.5387,229.918032786885
-122.354,47.5329,204.861111111111
-122.302,47.6209,289.256198347107
-122.199,47.7296,267.942583732057
-122.034,47.5651,226.302729528536
-122.111,47.6844,333.587786259542
-122.149,47.7631,248.333333333333
-122.201,47.5175,431.034482758621
-122.306,47.6844,438.189655172414
-122.281,47.7045,259.358288770053
-122.289,47.7393,145.945945945946
-122.133,47.4419,156.140350877193
-122.287,47.6765,305.232558139535
-122.066,47.6378,265.234159779614
-122.185,47.3918,154.411764705882
-122.391,47.6722,300
-122.369,47.5398,209.677419354839
-122.205,47.6304,386.32
-122.385,47.5694,381.944444444444
-122.3,47.4939,161.238938053097
-122.353,47.5389,260.330578512397
-122.367,47.6755,520.833333333333
-121.872,47.5381,222.222222222222
-122.273,47.6569,497.058823529412
-122.055,47.3984,132.575757575758
-122.352,47.7776,214.473684210526
-122.116,47.3067,169.083969465649
-122.224,47.5309,400
-122.356,47.6461,617.307692307692
-122.156,47.6707,337.662337662338
-122.395,47.5845,412.087912087912
-122.303,47.6401,443.00518134715
-121.744,47.5372,192.307692307692
-122.221,47.3072,90.7534246575343
-122.048,47.6854,288.516129032258
-122.034,47.5321,455
-122.032,47.7243,292.866108786611
-122.181,47.7247,342.51968503937
-122.181,47.4179,199.615384615385
-122.037,47.3833,157.183406113537
-122.058,47.617,297.126436781609
-122.261,47.5509,364.150943396226
-122.122,47.6899,216.942148760331
-122.175,47.4068,150.234741784038
-122.139,47.6196,325.641025641026
-122.151,47.4644,186.046511627907
-122.148,47.6711,358.267716535433
-122.067,47.6144,309.189189189189
-122.118,47.7608,451.388888888889
-122.275,47.3369,116.906474820144
-122.102,47.6858,298.507462686567
-122.264,47.77,225.46218487395
-122.361,47.6404,258.22454308094
-122.168,47.4627,192.134831460674
-122.099,47.3837,100.638977635783
-122.22,47.733,265.027322404372
-122.386,47.3165,108.823529411765
-122.022,47.6587,343.007915567282
-122.04,47.5312,213.888888888889
-122.291,47.7092,261.349693251534
-122.315,47.7155,165.775401069519
-122.315,47.7155,240.106951871658
-122.29,47.5589,382.65306122449
-122.273,47.6915,416.083916083916
-122.019,47.5674,318.367346938775
-122.311,47.5883,289.655172413793
-122.041,47.3701,202.061855670103
-122.19,47.7336,253.067484662577
-121.965,47.7394,197.822141560799
-122.266,47.5192,93.006993006993
-122.266,47.5192,307.692307692308
-122.305,47.7565,210.321428571429
-122.316,47.343,132.936507936508
-122.265,47.7641,280.62015503876
-121.967,47.725,230
-122.336,47.4793,311.486486486487
-122.3,47.5472,222.222222222222
-122.222,47.3046,120.96106048053
-122.316,47.4206,165.865384615385
-122.394,47.6467,221.468926553672
-122.197,47.6557,207.509881422925
-122.069,47.5391,258.620689655172
-122.055,47.371,171.936758893281
-122.165,47.4999,128.996415770609
-122.248,47.5121,358.974358974359
-122.375,47.5434,274.509803921569
-122.127,47.4898,210.610932475884
-122.113,47.5515,467.043314500942
-122.376,47.2978,193.779069767442
-122.309,47.6148,391.304347826087
-122.064,47.6286,243.718592964824
-122.163,47.4252,158.653846153846
-122.13,47.6971,309.803921568627
-122.108,47.6158,347.150259067358
-122.283,47.6264,557.93991416309
-122.147,47.5517,300.518134715026
-122.152,47.439,152.777777777778
-122.175,47.6897,258.490566037736
-122.312,47.5733,232.558139534884
-122.282,47.7308,582.608695652174
-122.401,47.6464,240
-122.277,47.7651,236.040609137056
-122.124,47.6927,297.701149425287
-121.784,47.4887,205.737704918033
-122.169,47.3787,197.674418604651
-122.3,47.7,408.974358974359
-122.311,47.6826,325.339366515837
-122.097,47.5542,256.323777403035
-122.175,47.5066,165.128205128205
-122.267,47.2845,152.985074626866
-122.337,47.4936,144.025157232704
-122.35,47.7774,221.910112359551
-122.33,47.3205,240.789473684211
-122.125,47.6928,339.244186046512
-121.964,47.2032,150.724637681159
-122.12,47.6989,301.117318435754
-122.251,47.3157,126.625386996904
-122.381,47.6913,364.464285714286
-122.404,47.652,390.51094890511
-122.017,47.3673,175
-122.166,47.5104,301.052631578947
-122.4,47.5619,321.266968325792
-122.321,47.6915,424.731182795699
-122.324,47.7389,293.20987654321
-122.379,47.5452,284.662576687117
-122.306,47.7218,279.661016949153
-122.283,47.5621,362.676056338028
-122.38,47.3245,142.857142857143
-122.135,47.439,156.709956709957
-122.331,47.6878,395.061728395062
-122.275,47.2629,151.315789473684
-122.311,47.6809,573.076923076923
-122.152,47.5505,387.096774193548
-122.263,47.7434,474.777448071217
-122.325,47.6774,482.796892341842
-122.326,47.7389,298.809523809524
-122.164,47.4991,171.212121212121
-122.091,47.3677,192.028985507246
-122.064,47.6729,362.637362637363
-122.292,47.6797,353.658536585366
-122.409,47.6475,475.422413793103
-122.358,47.513,193.759689922481
-121.903,47.5647,205.128205128205
-122.215,47.259,139.766976744186
-122.305,47.6905,287.820512820513
-122.344,47.6588,446.428571428571
-122.207,47.6387,483.240223463687
-122.219,47.7074,273.54103343465
-122.213,47.7104,240.25974025974
-122.017,47.6472,104.36320754717
-121.763,47.5324,306.930693069307
-122.213,47.6135,528.619528619529
-122.275,47.3241,111.872146118721
-122.311,47.7492,364.214285714286
-122.104,47.6796,154.545454545455
-121.981,47.7372,218.941605839416
-122.056,47.3561,141.772388059701
-122.343,47.704,251.798561151079
-122.295,47.5418,176.470588235294
-122.391,47.6496,396.01593625498
-122.324,47.7384,185.294117647059
-122.086,47.7476,220.412844036697
-122.377,47.5546,210.734463276836
-121.976,47.5999,221.276595744681
-122.225,47.492,136.513157894737
-122.121,47.45,173.780487804878
-122.063,47.6205,349.79381443299
-122.343,47.7412,237.121212121212
-122.385,47.544,227.105263157895
-122.341,47.6981,340.16393442623
-122.12,47.6975,333.333333333333
-121.966,47.587,308.855291576674
-122.17,47.3768,196.428571428571
-122.35,47.5224,303.738317757009
-122.199,47.6816,325.068870523416
-122.332,47.666,350.253807106599
-122.342,47.4234,203.980099502488
-122.403,47.5706,340.425531914894
-122.395,47.3073,118.280632411067
-122.337,47.4379,336.619718309859
-122.36,47.5342,194.214876033058
-121.984,47.6364,247.679324894515
-122.192,47.5125,187.391304347826
-122.276,47.6886,527.331189710611
-122.221,47.488,143.21608040201
-122.156,47.5481,295.817490494297
-122.122,47.611,319.230769230769
-122.032,47.7132,327.550595238095
-122.235,47.5358,417.43119266055
-122.115,47.5605,310.469314079422
-122.331,47.6666,360.849056603774
-122.191,47.6462,276.325088339223
-122.368,47.6511,383.211678832117
-121.701,47.4816,265.124555160142
-121.979,47.2416,133.522727272727
-122.252,47.5086,173.366834170854
-122.305,47.3431,134.782608695652
-122.371,47.7194,378.787878787879
-122.172,47.511,182.307692307692
-122.186,47.3713,159.126984126984
-122.362,47.4631,161.458333333333
-122.29,47.7074,201.282051282051
-122.178,47.4903,213.286713286713
-122.151,47.567,464.928909952607
-122.029,47.5814,228.187919463087
-122.281,47.3318,133.462282398453
-122.379,47.7741,193.934911242604
-122.141,47.6199,197.508896797153
-122.329,47.4337,252.688172043011
-122.326,47.7465,250
-122.351,47.4697,203.75
-122.267,47.2932,167.405063291139
-122.301,47.3538,148.148148148148
-122.456,47.4376,297.818181818182
-122.288,47.6122,384.615384615385
-122.276,47.432,169.511494252874
-122.214,47.5574,326.88679245283
-122.157,47.509,171.942446043165
-122.328,47.7234,267.469879518072
-122.173,47.5284,306.763285024155
-122.375,47.6735,337.410071942446
-122.04,47.3441,134.099616858238
-122.361,47.5039,123.287671232877
-121.992,47.461,144.542772861357
-122.345,47.6846,264.705882352941
-122.223,47.7449,224.438902743142
-122.373,47.6357,458.955223880597
-122.039,47.3563,208.917910447761
-122.329,47.7257,273.275862068966
-122.128,47.6936,250.202429149798
-122.117,47.5882,310
-122.292,47.6977,310.810810810811
-122.336,47.6624,271.428571428571
-122.169,47.4315,169.270833333333
-122.144,47.4474,209.251101321586
-122.252,47.2861,100.653594771242
-122.214,47.5485,357.357357357357
-122.173,47.3519,142.622020431328
-122.349,47.6526,400
-121.913,47.682,154.783281733746
-122.151,47.476,261.363636363636
-122.36,47.6956,293.963963963964
-122.372,47.307,163.716814159292
-122.264,47.4698,189.620689655172
-122.382,47.5443,588.157894736842
-122.2,47.4492,112.173913043478
-122.146,47.4778,160.294117647059
-122.356,47.6717,396.634615384615
-122.251,47.2873,208.333333333333
-122.218,47.2886,140.21164021164
-122.284,47.6118,510
-122.344,47.6545,259.69387755102
-122.172,47.5956,296.673151750973
-122.292,47.7488,254.098360655738
-122.385,47.554,284.848484848485
-122.386,47.5103,340.265486725664
-122.007,47.2133,206.467661691542
-122.327,47.7538,189.56043956044
-122.14,47.4896,199.123931623932
-122.051,47.617,182.584269662921
-122.051,47.617,280.898876404494
-122.064,47.5887,183.673469387755
-122.22,47.7202,197.095435684647
-122.211,47.6395,399.408284023669
-122.305,47.6801,436.842105263158
-122.362,47.762,227.011494252874
-122.31,47.6025,253.132832080201
-122.29,47.3413,122.159090909091
-121.713,47.4614,195.214105793451
-122.126,47.4797,180
-122.337,47.7762,254.87012987013
-122.207,47.6227,456.944444444444
-122.207,47.6227,550.925925925926
-122.153,47.4619,139.502762430939
-122.165,47.589,299.180327868852
-122.364,47.492,155.40625
-122.037,47.7365,215.488215488216
-122.119,47.634,253.275109170306
-121.98,47.4616,207.142857142857
-122.284,47.6341,425.249169435216
-122.384,47.6526,291.544117647059
-122.157,47.4909,144.230769230769
-122.378,47.6857,479.279279279279
-122.032,47.7128,371.153846153846
-122.412,47.6429,397.727272727273
-122.362,47.4558,250.438596491228
-122.152,47.4824,220.401459854015
-122.348,47.6868,282.051282051282
-122.257,47.3179,143.533123028391
-122.341,47.7059,271.739130434783
-122.155,47.3753,174.074074074074
-122.268,47.7768,288.453846153846
-122.019,47.7082,285
-122.064,47.6325,208.666666666667
-122.178,47.3205,170.103092783505
-122.026,47.6251,256
-122.371,47.7232,372.881355932203
-122.114,47.553,325.41567695962
-122.169,47.385,179.700460829493
-122.34,47.4924,149.668874172185
-122.036,47.4038,208.55614973262
-122.028,47.6324,308.917197452229
-122.161,47.6835,338.709677419355
-122.302,47.7646,167.597765363129
-122.351,47.774,223.648648648649
-122.289,47.675,298.850574712644
-122.305,47.2623,176.470588235294
-122.348,47.4576,291.782258064516
-122.353,47.7169,281.325301204819
-122.262,47.5091,246.296296296296
-122.318,47.5254,279.159292035398
-122.347,47.6624,458.015267175573
-122.09,47.3634,144.736842105263
-122.274,47.5494,154.205607476636
-122.183,47.7407,212.765957446809
-122.231,47.736,234.076433121019
-121.727,47.4798,201.438848920863
-122.406,47.5709,257.874015748031
-122.108,47.6225,212
-122.192,47.2846,129.807692307692
-122.378,47.5602,248.579545454545
-122.173,47.6347,326.704545454545
-122.353,47.2911,143.298969072165
-122.192,47.5212,188.870431893688
-122.317,47.4889,113.821138211382
-122.356,47.6938,333.333333333333
-122.124,47.567,190.384615384615
-122.154,47.5686,336.927223719677
-122.254,47.7363,226.694915254237
-122.221,47.7153,255.436363636364
-122.291,47.3503,155.891792755617
-122.339,47.7676,190.449735449735
-122.376,47.684,287.35632183908
-122.395,47.6851,394.822006472492
-122.365,47.6977,430.232558139535
-122.134,47.4405,329.95
-122.123,47.465,181.159420289855
-122.07,47.7406,210.315186246418
-122.035,47.3601,130.067567567568
-122.28,47.5532,179.6875
-122.212,47.6838,430.340557275542
-122.27,47.5145,114.754098360656
-122.065,47.4608,206.338028169014
-122.361,47.6839,294.303797468354
-122.253,47.7769,229.081632653061
-122.229,47.4893,194.610778443114
-122.212,47.3139,107.784431137725
-122.341,47.6971,219.594594594595
-122.371,47.7042,274.793388429752
-122.358,47.478,228.485915492958
-122.383,47.5668,270.967741935484
-122.37,47.5384,152.671755725191
-122.246,47.7333,209.289617486339
-122.363,47.6753,367.610294117647
-122.325,47.3427,159.593023255814
-122.33,47.6945,231.34328358209
-122.026,47.3746,183.673469387755
-122.196,47.689,263.993399339934
-121.981,47.4579,199.596774193548
-122.386,47.7735,278.422273781903
-122.1,47.7159,300.471698113208
-122.309,47.6105,266.515837104072
-122.132,47.479,217.857142857143
-122.313,47.589,217.391304347826
-122.166,47.7742,230.196078431373
-122.28,47.6364,644.144144144144
-122.209,47.3098,189.393939393939
-122.342,47.7152,211.065573770492
-121.983,47.589,220.37037037037
-122.113,47.508,182.203389830508
-122.313,47.6919,233.050847457627
